Event	ID	Name			Wwise Object Path	Notes
	131589790	Play_Stone_Grind			\Default Work Unit\SFX\Play\Play_Stone_Grind	
	287728669	Stop_SFX			\Default Work Unit\SFX\Stop\Stop_SFX	
	558487958	Play_Tiki_Jump			\Default Work Unit\SFX\Play\Play_Tiki_Jump	
	584874593	Play_Tiki_Fly			\Default Work Unit\SFX\Play\Play_Tiki_Fly	
	811708576	Play_Forest_Ambience			\Default Work Unit\Ambience\Play\Play_Forest_Ambience	
	987064643	Stop_Menu_Song			\Default Work Unit\Music\Stop\Stop_Menu_Song	
	1120539161	Play_Menu_Song			\Default Work Unit\Music\Play\Play_Menu_Song	
	1149159311	Play_Button_Click			\Default Work Unit\SFX\Play\Play_Button_Click	
	1149416885	Play_Outro_Song			\Default Work Unit\Play_Outro_Song	
	1269639012	Play_Intro_Song			\Default Work Unit\Play_Intro_Song	
	1298030391	Stop_Game_Loop			\Default Work Unit\Music\Stop\Stop_Game_Loop	
	1306435193	Play_Slider			\Default Work Unit\SFX\Play\Play_Slider	
	1432333832	Play_Tiki_Death			\Default Work Unit\SFX\Play\Play_Tiki_Death	
	1498169336	Play_River			\Default Work Unit\Play_River	
	1570866151	Play_Tiki_Kicked			\Default Work Unit\SFX\Play\Play_Tiki_Kicked	
	1602358412	Play_Footstep			\Default Work Unit\SFX\Play\Play_Footstep	
	1700605603	Play_Waves_Ambience			\Default Work Unit\Play_Waves_Ambience	
	1892918203	Play_Tiki_Spots_Player			\Default Work Unit\SFX\Play\Play_Tiki_Spots_Player	
	1977644338	Play_Throw			\Default Work Unit\SFX\Play\Play_Throw	
	2297295732	Stop_Cutscene_Music			\Default Work Unit\Stop_Cutscene_Music	
	2541567472	Play_Whisper			\Default Work Unit\SFX\Play\Play_Whisper	
	2560417293	Play_Game_Loop			\Default Work Unit\Music\Play\Play_Game_Loop	
	2693257580	Play_Whistle			\Default Work Unit\SFX\Play\Play_Whistle	
	2825395259	Play_Player_Walk			\Default Work Unit\SFX\Play\Play_Player_Walk	
	2837384057	Stop_Music			\Default Work Unit\Music\Stop\Stop_Music	
	2879649505	Play_Tiki_Land			\Default Work Unit\SFX\Play\Play_Tiki_Land	
	2989050186	Stop_Forest_Ambience			\Default Work Unit\Ambience\Stop\Stop_Forest_Ambience	
	3015324718	Play_Fire			\Default Work Unit\SFX\Play\Play_Fire	
	3271638344	Play_Button_Hovored			\Default Work Unit\SFX\Play\Play_Button_Hovored	
	3355154173	Play_Confirmation			\Default Work Unit\SFX\Play\Play_Confirmation	
	3396624776	Play_Follow_Start			\Default Work Unit\SFX\Play\Play_Follow_Start	
	3430733157	Pause_SFX			\Default Work Unit\Music\Pauses & Resumes\Pause_SFX	
	3681675760	Stop_Menu_Ambience			\Default Work Unit\Ambience\Stop\Stop_Menu_Ambience	
	3738477218	Play_Menu_Ambience			\Default Work Unit\Ambience\Play\Play_Menu_Ambience	
	4118937608	Resume_SFX			\Default Work Unit\Music\Pauses & Resumes\Resume_SFX	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1006694123	Music_Volume			\Default Work Unit\Music_Volume	
	1564184899	SFX_Volume			\Default Work Unit\SFX_Volume	
	3024472480	High_Pass_Filter			\Default Work Unit\High_Pass_Filter	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	718892100	river_stream_flowing_water_loop_04_long_version	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\river_stream_flowing_water_loop_04_long_version_EE79F7FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Enviroment\Water\river_stream_flowing_water_loop_04_long_version		301242
	725762653	Stop Stepping	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_675EB4B8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Stop Stepping		20569
	730110649	punch_general_body_impact_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\punch_general_body_impact_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\thrown\punch_general_body_impact_01		7294
	730870380	more confirmations_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_ABFE1843.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations_03		7614
	744269338	seesplayer_04	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seesplayer_950E6E99.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seesplayer_04		7616
	751069510	punch_general_body_impact_04	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\punch_general_body_impact_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\thrown\punch_general_body_impact_04		6852
	752024904	deathyBoies_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\deathyBoies_944ECF82.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\deathyBoies_01		10981
	764279042	beach_waves_ocean_calm_loop_01_long_version	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\beach_waves_ocean_calm_loop_01_long_version_B37C7F20.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Ambience\beach_waves_ocean_calm_loop_01_long_version		597606
	771253924	Savannah Sketch	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\Savannah Sketch_B9B6E7A6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\GameLoop\Savannah Sketch		3187064
	771734624	ralle_hello	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\ralle_hello_00A4594A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\ralle_hello		5339
	794244579	wood_block_sticks_hit_clap_12	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\wood_block_sticks_hit_clap_12_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Buttons\button\wood_block_sticks_hit_clap_12		7777
	796232908	grinding	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\grinding_F3C30167.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Enviroment\Doors and Levers\grinding		15289
	805692793	Silent Whispers_5	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\extra whispers_23A0387C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_5		16174
	807488612	landing_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\landing_3854004F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\TikiLand\landing_03		1747
	827538272	Silent Whispers_7	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\extra wispers vol.2 final_7793E136.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_7		14116
	833206621	more confirmations_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_5C5996B9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations_02		8286
	838935306	kickingPlayer_07	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_4060699C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_07		3371
	843137321	beach_waves_seaguls_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\beach_waves_seaguls_01_EE79F7FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Ambience\beach_waves_seaguls_01		211490
	853429818	kickingPlayer	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_396DC862.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer		4814
	862044011	Silent Whispers_3	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\data är bara data_C6C8611D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Silent Whispers_3		23154
	864256307	kickingPlayer_05	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\kickingPlayer_DC8AC28F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Player\kicking\kickingPlayer_05		3725
	875900982	throwConfirmation_02	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\throwConfirmation_CE69E0B6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\throwConfirmation_02		5006
	884799567	landing	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\landing_BB5C27FE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\TikiLand\landing		4921
	894609174	Why though	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\whispers_598F7AA1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Why though		8687
	904631828	Intro Song	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\501275_The-Thrill-Of-The-Hunt_28DB380D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\Music\Cutscene Music\Intro Song		632679
	914679225	NANI	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\WHISPERS TO INFINITY_1F75CAE1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\NANI		4860
	917824024	death_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\death_7B4270B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\death\death_01		4728
	919110980	flying_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\flying_F30C2D9D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\flying\flying_01		11161
	923381136	Sauce	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\MOAR WHISPERS_4777ED97.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Sauce		17525
	930544619	Waddaya Mean	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\WHISPERS TO INFINITY_66ACF1FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\whispers\Waddaya Mean		5739
	931568680	seePlayer	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\seePlayer_E3DAA28F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\spotsPlayer\seePlayer		4503
	943325678	footstep_dirt_walk_run_10	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\footstep_dirt_walk_run_10_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\tikiWalk\footstep_dirt_walk_run_10		4400
	994398891	punch_general_body_impact_05	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\punch_general_body_impact_05_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\thrown\punch_general_body_impact_05		4727
	1053258778	punch_general_body_impact_03	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\punch_general_body_impact_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\thrown\punch_general_body_impact_03		7999
	1057571441	pickedUp	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\pickedUp_B371B3AA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\followStart\pickedUp		7131
	1057813504	cartoon_boing_jump_13	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\cartoon_boing_jump_13_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\tikiJump\cartoon_boing_jump_13		6078
	1069170948	more confirmations_05	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\more confirmations_EFFA3177.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Tiki\Confirmation\more confirmations_05		9788
	1072619235	fire_burning_flames_crackle_loop_01	C:\Users\sebastian.fransson\Documents\Visual Studio 2015\Projects\Valiant Corgi\WWise Project\Valiant Corgi - Game 2\.cache\Windows\SFX\fire_burning_flames_crackle_loop_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Container\SFX\Enviroment\Fire\fire_burning_flames_crackle_loop_01		235268

